OrderItemId,OrderId,ItemId,ItemPrice
1218-06,1218,16,29
1218-07,1218,15,56
1218-08,1218,19,7
1218-09,1218,20,12
1219-01,1219,11,109
1219-02,1219,20,12
1219-03,1219,14,999
1219-04,1219,4,15
1219-05,1219,6,168
1219-06,1219,5,695
1219-07,1219,3,55
1219-08,1219,10,109
1219-09,1219,12,114
1220-01,1220,13,599
1220-02,1220,3,55
1220-03,1220,11,109
1221-01,1221,15,56
1221-02,1221,8,10
1221-03,1221,1,109
1221-04,1221,10,109
1221-05,1221,18,9
1221-06,1221,17,39
1221-07,1221,14,999
1221-08,1221,9,64
1221-09,1221,20,12
1222-01,1222,20,12
1222-02,1222,13,599
1222-03,1222,4,15
1222-04,1222,5,695
1222-05,1222,17,39
1222-06,1222,18,9
1223-01,1223,8,10
1223-02,1223,2,22
1223-03,1223,18,9
1223-04,1223,11,109
1224-01,1224,11,109
1224-02,1224,19,7
1225-01,1225,9,64
1225-02,1225,17,39
1225-03,1225,19,7
1225-04,1225,4,15
1225-05,1225,5,695
1225-06,1225,7,9
1225-07,1225,2,22
1225-08,1225,6,168
1226-01,1226,11,109
1226-02,1226,20,12
1226-03,1226,17,39
1226-04,1226,12,114
1226-05,1226,5,695
1226-06,1226,6,168
1226-07,1226,4,15
1227-01,1227,19,7
1227-02,1227,1,109
1227-03,1227,18,9
1227-04,1227,15,56
1227-05,1227,13,599
1228-01,1228,19,7
1228-02,1228,20,12
1228-03,1228,13,599
1229-01,1229,13,599
1229-02,1229,18,9
1229-03,1229,19,7
1229-04,1229,4,15
1229-05,1229,3,55
1229-06,1229,1,109
1229-07,1229,14,999
1229-08,1229,17,39
1229-09,1229,6,168
1229-10,1229,11,109
1230-01,1230,4,15
1230-02,1230,9,64
1230-03,1230,7,9
1230-04,1230,18,9
1230-05,1230,20,12
1230-06,1230,1,109
1230-07,1230,12,114
1230-08,1230,14,999
1230-09,1230,19,7
1231-01,1231,9,64
1231-02,1231,12,114
1231-03,1231,7,9
1231-04,1231,14,999
1231-05,1231,10,109
1231-06,1231,1,109
1231-07,1231,4,15
1231-08,1231,5,695
1231-09,1231,6,168
1232-01,1232,12,114
1232-02,1232,6,168
1232-03,1232,19,7
1232-04,1232,3,55
1232-05,1232,10,109
1232-06,1232,14,999
1232-07,1232,9,64
1232-08,1232,4,15
1232-09,1232,15,56
1233-01,1233,12,114
1233-02,1233,14,999
1233-03,1233,3,55
1233-04,1233,20,12
1233-05,1233,11,109
1234-01,1234,8,10
1234-02,1234,16,29
1234-03,1234,17,39
1234-04,1234,15,56
1234-05,1234,12,114
1234-06,1234,19,7
1234-07,1234,14,999
1235-01,1235,6,168
1235-02,1235,10,109
1235-03,1235,9,64
1235-04,1235,13,599
1235-05,1235,11,109
1235-06,1235,1,109
1235-07,1235,4,15
1235-08,1235,18,9
1235-09,1235,12,114
1235-10,1235,14,999
1236-01,1236,9,64
1236-02,1236,3,55
1236-03,1236,15,56
1236-04,1236,5,695
1236-05,1236,16,29
1236-06,1236,20,12
1236-07,1236,13,599
1237-01,1237,13,599
1237-02,1237,2,22
1237-03,1237,1,109
1237-04,1237,6,168
1237-05,1237,7,9
1237-06,1237,9,64
1237-07,1237,11,109
1237-08,1237,8,10
1237-09,1237,17,39
1238-01,1238,18,9
1238-02,1238,14,999
1238-03,1238,13,599
1238-04,1238,4,15
1238-05,1238,9,64
1238-06,1238,12,114
1238-07,1238,2,22
1238-08,1238,20,12
1239-01,1239,11,109
1239-02,1239,18,9
1239-03,1239,8,10
1239-04,1239,12,114
1239-05,1239,2,22
1239-06,1239,3,55
1240-01,1240,2,22
1240-02,1240,14,999
1240-03,1240,4,15
1240-04,1240,12,114
1240-05,1240,17,39
1240-06,1240,8,10
1241-01,1241,9,64
1241-02,1241,20,12
1241-03,1241,1,109
1241-04,1241,10,109
1241-05,1241,17,39
1241-06,1241,18,9
1241-07,1241,13,599
1241-08,1241,6,168
1242-01,1242,4,15
1243-01,1243,9,64
1243-02,1243,18,9
1244-01,1244,4,15
1244-02,1244,1,109
1244-03,1244,18,9
1244-04,1244,12,114
1244-05,1244,5,695
1244-06,1244,11,109
1245-01,1245,15,56
1245-02,1245,11,109
1245-03,1245,17,39
1245-04,1245,10,109
1245-05,1245,3,55
1245-06,1245,13,599
1245-07,1245,1,109
1245-08,1245,20,12
1245-09,1245,19,7
1246-01,1246,20,12
1246-02,1246,3,55
1246-03,1246,7,9
1247-01,1247,6,168
1247-02,1247,20,12
1247-03,1247,10,109
1248-01,1248,6,168
1248-02,1248,13,599
1249-01,1249,3,55
1249-02,1249,19,7
1249-03,1249,15,56
1249-04,1249,4,15
1249-05,1249,16,29
1249-06,1249,17,39
1249-07,1249,2,22
1249-08,1249,12,114
1249-09,1249,8,10
1249-10,1249,13,599
1250-01,1250,7,9
1250-02,1250,14,999
1250-03,1250,15,56
1250-04,1250,17,39
1251-01,1251,1,109
1251-02,1251,4,15
1251-03,1251,16,29
1251-04,1251,2,22
1251-05,1251,12,114
1251-06,1251,7,9
1251-07,1251,14,999
1251-08,1251,13,599
1251-09,1251,6,168
1252-01,1252,1,109
1252-02,1252,6,168
1252-03,1252,20,12
1252-04,1252,5,695
1252-05,1252,3,55
1252-06,1252,10,109
1252-07,1252,14,999
1252-08,1252,8,10
1252-09,1252,18,9
1252-10,1252,15,56
1253-01,1253,7,9
1253-02,1253,19,7
1253-03,1253,1,109
1253-04,1253,18,9
1253-05,1253,5,695
1253-06,1253,3,55
1254-01,1254,4,15
1254-02,1254,2,22
1254-03,1254,13,599
1254-04,1254,1,109
1254-05,1254,15,56
1254-06,1254,7,9
1254-07,1254,5,695
1254-08,1254,3,55
1255-01,1255,14,999
1255-02,1255,6,168
1255-03,1255,15,56
1255-04,1255,18,9
1255-05,1255,1,109
1256-01,1256,4,15
1256-02,1256,17,39
1256-03,1256,14,999
1256-04,1256,9,64
1256-05,1256,16,29
1256-06,1256,11,109
1256-07,1256,1,109
1257-01,1257,18,9
1257-02,1257,3,55
1257-03,1257,15,56
1257-04,1257,14,999
1257-05,1257,9,64
1257-06,1257,6,168
1258-01,1258,12,114
1258-02,1258,9,64
1258-03,1258,2,22
1258-04,1258,20,12
1258-05,1258,13,599
1259-01,1259,10,109
1259-02,1259,6,168
1259-03,1259,18,9
1259-04,1259,3,55
1259-05,1259,17,39
1259-06,1259,1,109
1259-07,1259,20,12
1260-01,1260,8,10
1260-02,1260,1,109
1260-03,1260,6,168
1260-04,1260,10,109
1260-05,1260,2,22
1260-06,1260,19,7
1260-07,1260,20,12
1260-08,1260,9,64
1261-01,1261,11,109
1261-02,1261,3,55
1262-01,1262,3,55
1262-02,1262,2,22
1263-01,1263,12,114
1263-02,1263,16,29
1263-03,1263,17,39
1263-04,1263,10,109
1263-05,1263,20,12
1263-06,1263,18,9
1264-01,1264,4,15
1264-02,1264,20,12
1265-01,1265,9,64
1265-02,1265,11,109
1265-03,1265,3,55
1265-04,1265,8,10
1265-05,1265,19,7
1265-06,1265,4,15
1265-07,1265,20,12
1266-01,1266,12,114
1266-02,1266,15,56
1266-03,1266,16,29
1267-01,1267,9,64
1267-02,1267,15,56
1268-01,1268,9,64
1268-02,1268,15,56
1268-03,1268,2,22
1268-04,1268,20,12
1268-05,1268,5,695
1268-06,1268,8,10
1269-01,1269,9,64
1269-02,1269,14,999
1269-03,1269,13,599
1270-01,1270,4,15
1271-01,1271,18,9
1271-02,1271,3,55
1271-03,1271,20,12
1272-01,1272,16,29
1273-01,1273,1,109
1273-02,1273,7,9
1273-03,1273,15,56
1273-04,1273,10,109
1273-05,1273,3,55
1273-06,1273,2,22
1273-07,1273,17,39
1273-08,1273,4,15
1274-01,1274,13,599
1274-02,1274,19,7
1274-03,1274,6,168
1274-04,1274,15,56
1274-05,1274,20,12
1274-06,1274,5,695
1274-07,1274,14,999
1275-01,1275,15,56
1275-02,1275,8,10
1275-03,1275,7,9
1275-04,1275,5,695
1275-05,1275,16,29
1275-06,1275,13,599
1275-07,1275,12,114
1276-01,1276,5,695
1277-01,1277,18,9
1277-02,1277,4,15
1277-03,1277,13,599
1277-04,1277,5,695
1278-01,1278,5,695
1278-02,1278,17,39
1278-03,1278,2,22
1278-04,1278,10,109
1278-05,1278,8,10
1278-06,1278,4,15
1278-07,1278,3,55
1278-08,1278,16,29
1279-01,1279,17,39
1279-02,1279,8,10
1279-03,1279,10,109
1279-04,1279,5,695
1279-05,1279,6,168
1279-06,1279,4,15
1279-07,1279,11,109
1279-08,1279,19,7
1279-09,1279,7,9
1279-10,1279,13,599
1280-01,1280,6,168
1280-02,1280,18,9
1280-03,1280,3,55
1280-04,1280,13,599
1280-05,1280,8,10
1280-06,1280,19,7
1280-07,1280,17,39
1280-08,1280,7,9
1280-09,1280,20,12
1281-01,1281,8,10
1281-02,1281,7,9
1282-01,1282,16,29
1282-02,1282,14,999
1282-03,1282,19,7
1282-04,1282,6,168
1282-05,1282,2,22
1282-06,1282,13,599
1282-07,1282,10,109
1282-08,1282,3,55
1283-01,1283,6,168
1283-02,1283,12,114
1283-03,1283,15,56
1283-04,1283,17,39
1284-01,1284,8,10
1284-02,1284,17,39
1284-03,1284,6,168
1284-04,1284,19,7
1284-05,1284,16,29
1285-01,1285,4,15
1285-02,1285,11,109
1285-03,1285,15,56
1285-04,1285,17,39
1285-05,1285,9,64
1285-06,1285,8,10
1285-07,1285,19,7
1285-08,1285,16,29
1285-09,1285,10,109
1285-10,1285,3,55
1286-01,1286,8,10
1286-02,1286,16,29
1286-03,1286,15,56
1286-04,1286,5,695
1286-05,1286,19,7
1286-06,1286,18,9
1286-07,1286,14,999
1286-08,1286,12,114
1286-09,1286,1,109
1287-01,1287,4,15
1287-02,1287,14,999
1287-03,1287,16,29
1287-04,1287,12,114
1287-05,1287,11,109
1288-01,1288,13,599
1289-01,1289,11,109
1289-02,1289,18,9
1289-03,1289,9,64
1289-04,1289,19,7
1289-05,1289,1,109
1289-06,1289,7,9
1289-07,1289,16,29
1289-08,1289,13,599
1289-09,1289,14,999
1289-10,1289,4,15
1290-01,1290,1,109
1290-02,1290,6,168
1290-03,1290,15,56
1290-04,1290,4,15
1290-05,1290,7,9
1290-06,1290,8,10
1291-01,1291,3,55
1291-02,1291,6,168
1291-03,1291,5,695
1291-04,1291,1,109
1291-05,1291,15,56
1291-06,1291,4,15
1291-07,1291,9,64
1291-08,1291,19,7
1292-01,1292,3,55
1292-02,1292,9,64
1292-03,1292,1,109
1292-04,1292,20,12
1293-01,1293,2,22
1293-02,1293,8,10
1293-03,1293,18,9
1293-04,1293,12,114
1293-05,1293,20,12
1293-06,1293,16,29
1293-07,1293,1,109
1294-01,1294,17,39
1294-02,1294,4,15
1295-01,1295,6,168
1295-02,1295,19,7
1295-03,1295,18,9
1295-04,1295,8,10
1295-05,1295,12,114
1296-01,1296,4,15
1297-01,1297,9,64
1298-01,1298,6,168
1298-02,1298,2,22
1298-03,1298,11,109
1298-04,1298,19,7
1298-05,1298,5,695
1298-06,1298,8,10
1298-07,1298,14,999
1298-08,1298,3,55
1299-01,1299,13,599
1299-02,1299,10,109
1299-03,1299,3,55
1300-01,1300,4,15
1300-02,1300,10,109
1300-03,1300,8,10
1301-01,1301,1,109
1301-02,1301,7,9
1301-03,1301,3,55
1301-04,1301,6,168
1301-05,1301,15,56
1301-06,1301,5,695
1302-01,1302,15,56
1302-02,1302,4,15
1302-03,1302,7,9
1302-04,1302,11,109
1302-05,1302,13,599
1302-06,1302,12,114
1303-01,1303,14,999
1304-01,1304,12,114
1304-02,1304,14,999
1304-03,1304,1,109
1304-04,1304,15,56
1304-05,1304,19,7
1304-06,1304,16,29
1304-07,1304,8,10
1304-08,1304,2,22
1305-01,1305,18,9
1305-02,1305,7,9
1305-03,1305,6,168
1305-04,1305,14,999
1305-05,1305,5,695
1306-01,1306,7,9
1306-02,1306,11,109
1306-03,1306,3,55
1306-04,1306,17,39
1306-05,1306,19,7
1306-06,1306,20,12
1306-07,1306,14,999
1306-08,1306,13,599
1306-09,1306,2,22
1307-01,1307,13,599
1307-02,1307,10,109
1307-03,1307,14,999
1307-04,1307,5,695
1307-05,1307,7,9
1307-06,1307,15,56
1307-07,1307,1,109
1308-01,1308,9,64
1308-02,1308,7,9
1308-03,1308,17,39
1308-04,1308,11,109
1308-05,1308,4,15
1309-01,1309,15,56
1309-02,1309,1,109
1309-03,1309,12,114
1309-04,1309,2,22
1310-01,1310,20,12
1310-02,1310,3,55
1310-03,1310,15,56
1310-04,1310,6,168
1310-05,1310,13,599
1310-06,1310,2,22
1310-07,1310,11,109
1310-08,1310,5,695
1310-09,1310,16,29
1311-01,1311,8,10
1311-02,1311,19,7
1311-03,1311,2,22
1311-04,1311,13,599
1311-05,1311,12,114
1311-06,1311,15,56
1311-07,1311,9,64
1311-08,1311,1,109
1312-01,1312,6,168
1312-02,1312,12,114
1313-01,1313,18,9
1313-02,1313,16,29
1313-03,1313,2,22
1313-04,1313,1,109
1313-05,1313,3,55
1313-06,1313,5,695
1314-01,1314,20,12
1314-02,1314,15,56
1314-03,1314,11,109
1315-01,1315,2,22
1315-02,1315,18,9
1315-03,1315,11,109
1315-04,1315,10,109
1315-05,1315,16,29
1316-01,1316,15,56
1316-02,1316,13,599
1316-03,1316,9,64
1316-04,1316,4,15
1316-05,1316,17,39
1316-06,1316,14,999
1316-07,1316,10,109
1316-08,1316,20,12
1316-09,1316,2,22
1317-01,1317,1,109
1317-02,1317,9,64
1317-03,1317,6,168
1317-04,1317,12,114
1317-05,1317,5,695
1318-01,1318,20,12
1318-02,1318,12,114
1318-03,1318,19,7
1318-04,1318,13,599
1318-05,1318,8,10
1318-06,1318,6,168
1318-07,1318,4,15
1319-01,1319,1,109
1319-02,1319,2,22
1319-03,1319,9,64
1320-01,1320,10,109
1320-02,1320,4,15
1321-01,1321,8,10
1321-02,1321,2,22
1321-03,1321,14,999
1321-04,1321,12,114
1321-05,1321,18,9
1321-06,1321,19,7
1322-01,1322,17,39
1322-02,1322,16,29
1322-03,1322,4,15
1322-04,1322,18,9
1322-05,1322,3,55
1322-06,1322,9,64
1322-07,1322,13,599
1322-08,1322,15,56
1322-09,1322,1,109
1323-01,1323,14,999
1323-02,1323,6,168
1323-03,1323,1,109
1323-04,1323,13,599
1323-05,1323,9,64
1323-06,1323,8,10
1323-07,1323,5,695
1323-08,1323,2,22
1323-09,1323,17,39
1323-10,1323,19,7
1324-01,1324,18,9
1324-02,1324,5,695
1324-03,1324,15,56
1324-04,1324,17,39
1324-05,1324,7,9
1324-06,1324,14,999
1324-07,1324,19,7
1325-01,1325,10,109
1325-02,1325,11,109
1325-03,1325,13,599
1325-04,1325,17,39
1325-05,1325,4,15
1325-06,1325,6,168
1326-01,1326,12,114
1326-02,1326,17,39
1326-03,1326,19,7
1326-04,1326,2,22
1326-05,1326,14,999
1326-06,1326,18,9
1326-07,1326,15,56
1326-08,1326,11,109
1327-01,1327,7,9
1328-01,1328,1,109
1328-02,1328,3,55
1328-03,1328,16,29
1328-04,1328,11,109
1328-05,1328,18,9
1328-06,1328,7,9
1328-07,1328,13,599
1328-08,1328,14,999
1328-09,1328,15,56
1329-01,1329,9,64
1329-02,1329,8,10
1329-03,1329,12,114
1329-04,1329,20,12
1329-05,1329,17,39
1329-06,1329,7,9
1330-01,1330,5,695
1330-02,1330,6,168
1330-03,1330,19,7
1330-04,1330,16,29
1330-05,1330,3,55
1330-06,1330,10,109
1330-07,1330,20,12
1330-08,1330,9,64
1330-09,1330,13,599
1331-01,1331,15,56
1331-02,1331,1,109
1331-03,1331,19,7
1331-04,1331,13,599
1331-05,1331,7,9
1331-06,1331,9,64
1331-07,1331,12,114
1331-08,1331,10,109
1332-01,1332,9,64
1332-02,1332,13,599
1332-03,1332,16,29
1332-04,1332,7,9
1333-01,1333,17,39
1333-02,1333,3,55
1333-03,1333,2,22
1333-04,1333,11,109
1334-01,1334,5,695
1335-01,1335,8,10
1335-02,1335,15,56
1335-03,1335,6,168
1335-04,1335,3,55
1335-05,1335,1,109
1335-06,1335,4,15
1335-07,1335,17,39
1335-08,1335,20,12
1335-09,1335,10,109
1336-01,1336,8,10
1336-02,1336,6,168
1336-03,1336,16,29
1336-04,1336,12,114
1337-01,1337,10,109
1337-02,1337,18,9
1338-01,1338,20,12
1339-01,1339,15,56
1339-02,1339,1,109
1339-03,1339,18,9
1340-01,1340,9,64
1340-02,1340,8,10
1340-03,1340,3,55
1340-04,1340,13,599
1340-05,1340,15,56
1340-06,1340,10,109
1341-01,1341,15,56
1341-02,1341,13,599
1341-03,1341,10,109
1341-04,1341,18,9
1341-05,1341,7,9
1341-06,1341,4,15
1341-07,1341,9,64
1341-08,1341,11,109
1341-09,1341,8,10
1342-01,1342,12,114
1342-02,1342,19,7
1342-03,1342,13,599
1342-04,1342,2,22
1342-05,1342,8,10
1342-06,1342,10,109
1342-07,1342,16,29
1342-08,1342,9,64
1343-01,1343,11,109
1343-02,1343,5,695
1344-01,1344,9,64
1345-01,1345,5,695
1345-02,1345,1,109
1345-03,1345,17,39
1345-04,1345,20,12
1345-05,1345,2,22
1346-01,1346,10,109
1347-01,1347,15,56
1347-02,1347,12,114
1347-03,1347,3,55
1347-04,1347,11,109
1347-05,1347,18,9
1347-06,1347,4,15
1348-01,1348,12,114
1349-01,1349,20,12
1349-02,1349,14,999
1349-03,1349,18,9
1349-04,1349,8,10
1349-05,1349,5,695
1349-06,1349,11,109
1349-07,1349,1,109
1350-01,1350,14,999
1350-02,1350,2,22
1350-03,1350,11,109
1351-01,1351,8,10
1351-02,1351,20,12
1352-01,1352,16,29
1352-02,1352,6,168
1352-03,1352,7,9
1352-04,1352,20,12
1352-05,1352,17,39
1353-01,1353,2,22
1353-02,1353,17,39
1353-03,1353,13,599
1353-04,1353,18,9
1353-05,1353,6,168
1353-06,1353,15,56
1353-07,1353,14,999
1353-08,1353,12,114
1353-09,1353,3,55
1353-10,1353,8,10
1354-01,1354,5,695
1354-02,1354,9,64
1354-03,1354,15,56
1354-04,1354,2,22
1354-05,1354,19,7
1355-01,1355,11,109
1355-02,1355,8,10
1356-01,1356,6,168
1356-02,1356,13,599
1356-03,1356,20,12
1357-01,1357,14,999
1357-02,1357,13,599
1357-03,1357,18,9
1357-04,1357,20,12
1357-05,1357,10,109
1357-06,1357,3,55
1357-07,1357,15,56
1357-08,1357,4,15
1358-01,1358,14,999
1358-02,1358,1,109
1358-03,1358,15,56
1359-01,1359,9,64
1359-02,1359,14,999
1359-03,1359,18,9
1359-04,1359,2,22
1359-05,1359,10,109
1359-06,1359,6,168
1360-01,1360,10,109
1360-02,1360,4,15
1360-03,1360,18,9
1360-04,1360,17,39
1360-05,1360,16,29
1360-06,1360,8,10
1361-01,1361,12,114
1361-02,1361,15,56
1361-03,1361,10,109
1361-04,1361,6,168
1361-05,1361,11,109
1361-06,1361,1,109
1361-07,1361,4,15
1361-08,1361,17,39
1362-01,1362,10,109
1362-02,1362,17,39
1362-03,1362,1,109
1362-04,1362,14,999
1363-01,1363,17,39
1364-01,1364,5,695
1364-02,1364,11,109
1364-03,1364,16,29
1364-04,1364,9,64
1364-05,1364,10,109
1365-01,1365,15,56
1365-02,1365,12,114
1365-03,1365,8,10
1365-04,1365,9,64
1365-05,1365,10,109
1366-01,1366,10,109
1366-02,1366,20,12
1366-03,1366,12,114
1366-04,1366,14,999
1367-01,1367,13,599
1367-02,1367,12,114
1368-01,1368,15,56
1368-02,1368,12,114
1368-03,1368,18,9
1368-04,1368,20,12
1369-01,1369,16,29
1369-02,1369,7,9
1369-03,1369,4,15
1370-01,1370,4,15
1370-02,1370,16,29
1370-03,1370,7,9
1370-04,1370,10,109
1370-05,1370,2,22
1370-06,1370,9,64
1370-07,1370,12,114
1370-08,1370,18,9
1371-01,1371,5,695
1372-01,1372,19,7
1372-02,1372,1,109
1372-03,1372,3,55
1373-01,1373,3,55
1373-02,1373,2,22
1373-03,1373,5,695
1373-04,1373,11,109
1373-05,1373,17,39
1374-01,1374,17,39
1374-02,1374,2,22
1374-03,1374,6,168
1374-04,1374,14,999
1374-05,1374,12,114
1375-01,1375,6,168
1375-02,1375,11,109
1375-03,1375,5,695
1375-04,1375,14,999
1375-05,1375,4,15
1376-01,1376,17,39
1376-02,1376,18,9
1377-01,1377,3,55
1377-02,1377,14,999
1377-03,1377,6,168
1377-04,1377,18,9
1377-05,1377,2,22
1377-06,1377,8,10
1378-01,1378,10,109
1378-02,1378,2,22
1378-03,1378,18,9
1378-04,1378,3,55
1378-05,1378,6,168
1378-06,1378,12,114
1378-07,1378,1,109
1378-08,1378,5,695
1378-09,1378,8,10
1378-10,1378,15,56
1379-01,1379,5,695
1379-02,1379,7,9
1379-03,1379,20,12
1379-04,1379,9,64
1379-05,1379,12,114
1379-06,1379,11,109
1380-01,1380,17,39
1380-02,1380,13,599
1380-03,1380,2,22
1380-04,1380,15,56
1380-05,1380,14,999
1380-06,1380,19,7
1381-01,1381,1,109
1381-02,1381,4,15
1382-01,1382,4,15
1382-02,1382,13,599
1382-03,1382,20,12
1382-04,1382,5,695
1382-05,1382,10,109
1382-06,1382,9,64
1382-07,1382,7,9
1383-01,1383,1,109
1383-02,1383,18,9
1383-03,1383,9,64
1383-04,1383,20,12
1383-05,1383,2,22
1384-01,1384,7,9
1384-02,1384,15,56
1384-03,1384,5,695
1384-04,1384,17,39
1384-05,1384,8,10
1384-06,1384,19,7
1385-01,1385,4,15
1385-02,1385,17,39
1385-03,1385,20,12
1385-04,1385,6,168
1385-05,1385,18,9
1385-06,1385,10,109
1385-07,1385,3,55
1386-01,1386,12,114
1386-02,1386,2,22
1387-01,1387,1,109
1387-02,1387,16,29
1387-03,1387,6,168
1387-04,1387,8,10
1387-05,1387,2,22
1387-06,1387,14,999
1387-07,1387,4,15
1388-01,1388,6,168
1388-02,1388,17,39
1388-03,1388,11,109
1388-04,1388,10,109
1388-05,1388,16,29
1388-06,1388,2,22
1388-07,1388,13,599
1388-08,1388,5,695
1389-01,1389,4,15
1389-02,1389,13,599
1390-01,1390,5,695
1390-02,1390,19,7
1390-03,1390,1,109
1390-04,1390,15,56
1390-05,1390,16,29
1390-06,1390,17,39
1391-01,1391,2,22
1391-02,1391,7,9
1391-03,1391,15,56
1391-04,1391,11,109
1391-05,1391,4,15
1391-06,1391,5,695
1391-07,1391,1,109
1391-08,1391,10,109
1392-01,1392,4,15
1392-02,1392,19,7
1392-03,1392,18,9
1392-04,1392,5,695
1392-05,1392,16,29
1392-06,1392,10,109
1392-07,1392,11,109
1392-08,1392,20,12
1393-01,1393,5,695
1393-02,1393,7,9
1393-03,1393,18,9
1393-04,1393,2,22
1393-05,1393,1,109
1394-01,1394,7,9
1394-02,1394,15,56
1394-03,1394,3,55
1394-04,1394,19,7
1394-05,1394,2,22
1394-06,1394,20,12
1395-01,1395,16,29
1395-02,1395,1,109
1395-03,1395,19,7
1395-04,1395,6,168
1396-01,1396,18,9
1396-02,1396,4,15
1396-03,1396,3,55
1396-04,1396,14,999
1396-05,1396,5,695
1396-06,1396,12,114
1397-01,1397,2,22
1397-02,1397,12,114
1397-03,1397,14,999
1397-04,1397,4,15
1397-05,1397,17,39
1397-06,1397,18,9
1397-07,1397,16,29
1397-08,1397,9,64
1397-09,1397,7,9
1398-01,1398,14,999
1398-02,1398,4,15
1398-03,1398,20,12
1398-04,1398,2,22
1398-05,1398,19,7
1398-06,1398,12,114
1398-07,1398,17,39
1398-08,1398,5,695
1399-01,1399,5,695
1399-02,1399,9,64
1399-03,1399,3,55
1399-04,1399,12,114
1399-05,1399,16,29
1399-06,1399,19,7
1399-07,1399,1,109
1399-08,1399,20,12
1399-09,1399,18,9
1399-10,1399,6,168
1400-01,1400,5,695
1400-02,1400,18,9
1400-03,1400,8,10
1400-04,1400,6,168
1400-05,1400,12,114
1400-06,1400,4,15
1400-07,1400,20,12
1400-08,1400,10,109
1400-09,1400,16,29
1401-01,1401,19,7
1401-02,1401,7,9
1401-03,1401,9,64
1401-04,1401,5,695
1401-05,1401,13,599
1401-06,1401,12,114
1402-01,1402,10,109
1402-02,1402,12,114
1402-03,1402,20,12
1402-04,1402,8,10
1402-05,1402,4,15
1402-06,1402,7,9
1403-01,1403,19,7
1403-02,1403,17,39
1404-01,1404,18,9
1404-02,1404,1,109
1404-03,1404,9,64
1404-04,1404,2,22
1404-05,1404,10,109
1404-06,1404,6,168
1404-07,1404,4,15
1404-08,1404,7,9
1405-01,1405,5,695
1405-02,1405,4,15
1405-03,1405,14,999
1405-04,1405,2,22
1405-05,1405,7,9
1406-01,1406,5,695
1406-02,1406,11,109
1406-03,1406,1,109
1406-04,1406,9,64
1406-05,1406,2,22
1406-06,1406,10,109
1406-07,1406,6,168
1406-08,1406,12,114
1406-09,1406,20,12
1407-01,1407,10,109
1407-02,1407,18,9
1407-03,1407,9,64
1407-04,1407,4,15
1407-05,1407,7,9
1407-06,1407,19,7
1408-01,1408,18,9
1409-01,1409,3,55
1409-02,1409,4,15
1409-03,1409,1,109
1410-01,1410,16,29
1410-02,1410,12,114
1410-03,1410,5,695
1410-04,1410,20,12
1410-05,1410,8,10
1410-06,1410,11,109
1410-07,1410,15,56
1410-08,1410,4,15
1410-09,1410,3,55
1411-01,1411,18,9
1411-02,1411,17,39
1411-03,1411,9,64
1411-04,1411,1,109
1411-05,1411,15,56
1411-06,1411,19,7
1411-07,1411,11,109
1412-01,1412,12,114
1412-02,1412,19,7
1412-03,1412,5,695
1412-04,1412,4,15
1412-05,1412,9,64
1412-06,1412,17,39
1412-07,1412,15,56
1412-08,1412,13,599
1412-09,1412,18,9
1412-10,1412,11,109
1413-01,1413,7,9
1413-02,1413,10,109
1413-03,1413,9,64
1413-04,1413,20,12
1413-05,1413,14,999
1413-06,1413,12,114
1413-07,1413,15,56
1413-08,1413,5,695
1413-09,1413,4,15
1414-01,1414,15,56
1414-02,1414,3,55
1414-03,1414,8,10
1414-04,1414,2,22
1414-05,1414,4,15
1414-06,1414,11,109
1414-07,1414,9,64
1414-08,1414,7,9
1415-01,1415,20,12
1415-02,1415,6,168
1416-01,1416,9,64
1416-02,1416,11,109
1416-03,1416,19,7
1416-04,1416,20,12
1416-05,1416,13,599
1416-06,1416,12,114
1416-07,1416,16,29
1417-01,1417,10,109
1417-02,1417,3,55
1417-03,1417,2,22
1417-04,1417,6,168
1417-05,1417,14,999
1417-06,1417,11,109
1417-07,1417,15,56
1417-08,1417,16,29
1417-09,1417,20,12
1418-01,1418,16,29
1418-02,1418,17,39
1418-03,1418,4,15
1418-04,1418,19,7
1419-01,1419,10,109
1419-02,1419,20,12
1419-03,1419,17,39
1419-04,1419,9,64
1419-05,1419,5,695
1419-06,1419,4,15
1420-01,1420,5,695
1420-02,1420,7,9
1420-03,1420,15,56
1420-04,1420,3,55
1420-05,1420,6,168
1421-01,1421,4,15
1421-02,1421,19,7
1421-03,1421,14,999
1421-04,1421,11,109
1422-01,1422,9,64
1422-02,1422,1,109
1422-03,1422,7,9
1422-04,1422,4,15
1423-01,1423,3,55
1423-02,1423,4,15
1423-03,1423,19,7
1423-04,1423,17,39
1423-05,1423,7,9
1423-06,1423,9,64
1423-07,1423,14,999
1424-01,1424,11,109
1424-02,1424,13,599
1424-03,1424,10,109
1424-04,1424,5,695
1424-05,1424,20,12
1424-06,1424,4,15
1424-07,1424,17,39
1424-08,1424,19,7
1424-09,1424,12,114
1425-01,1425,15,56
1426-01,1426,1,109
1426-02,1426,15,56
1426-03,1426,9,64
1426-04,1426,11,109
1426-05,1426,7,9
1426-06,1426,5,695
1427-01,1427,7,9
1427-02,1427,19,7
1427-03,1427,17,39
1428-01,1428,2,22
1428-02,1428,5,695
1428-03,1428,16,29
1428-04,1428,9,64
1428-05,1428,14,999
1428-06,1428,11,109
